prospect_id,account_id,campaign_id,campaign_name,marketing_channel,funnel_stage,account_name,company_domain,country,job_title,job_category,seniority_level,function_area,decision_power,opt_in_timestamp,opt_in_date,opt_in_year,opt_in_month,opt_in_month_name,opt_in_weekday_name,opt_in_quarter,opt_in_hour,time_segment,is_business_hours,is_weekend,opt_in_status,opt_out_timestamp,has_opted_out,opt_out_duration_days
0034M0000oRfLTvQAJ,0014M0000ayS5yeQAB,FY23-Q3-global-PROD461-summer_splash_sale,Summer Splash Sale,trade_show,no_show,Skyline Solutions,skylinesolutions.org,United Kingdom,Data Analyst,practitioner,mid_level,data_analytics,low,2023-02-03 06:11:00,2023-02-03,2023.0,2.0,February,Friday,1.0,6.0,morning,False,False,yes,,False,
0034M0000m66WmBQAU,0014M0000ayS5yeQAB,FY23-Q3-global-PROD461-annual_halloween_sale,Annual Halloween Sale,advertisement,attended,Skyline Solutions,skylinesolutions.org,United Kingdom,analytics Engineer,practitioner,mid_level,data_analytics,low,2023-08-26 06:11:00,2023-08-26,2023.0,8.0,August,Saturday,3.0,6.0,morning,False,True,yes,,False,
0034M0000oaEhtIQAJ,0014M0000ayS5yeQAB,FY23-Q3-global-PROD461-summer_blowout_sale,Summer Blowout Sale,advertisement,no_show,Skyline Solutions,skylinesolutions.org,United Kingdom,Analytics Consultant Lead,practitioner,mid_level,data_analytics,low,2023-08-22 06:11:00,2023-08-22,2023.0,8.0,August,Tuesday,3.0,6.0,morning,False,False,yes,,False,
0034M0000ucOf1TQAV,0014M0000ayS5yeQAB,FY23-Q3-global-PROD461-fall_festival_special,Fall Festival Special,advertisement,no_show,Skyline Solutions,skylinesolutions.org,United Kingdom,Lead Analyst,senior_practitioner,senior,data_analytics,medium,2023-05-14 06:11:00,2023-05-14,2023.0,5.0,May,Sunday,2.0,6.0,morning,False,True,yes,,False,
0034M0000o3GtZGQAZ,0014M0000ayS5yeQAB,FY23-Q3-global-PROD461-winter_clearance,Winter Clearance,advertisement,registered,Skyline Solutions,skylinesolutions.org,United Kingdom,Data Analyst,practitioner,mid_level,data_analytics,low,2023-09-19 06:11:00,2023-09-19,2023.0,9.0,September,Tuesday,3.0,6.0,morning,False,False,yes,,False,
0034M0000YG4dWmQAL,0014M0000ayS5yeQAB,FY23-Q3-global-PROD461-summer_splash_sale,Summer Splash Sale,trade_show,no_show,Skyline Solutions,skylinesolutions.org,United Kingdom,Data Content Analyst,practitioner,mid_level,data_analytics,low,2023-02-09 06:11:00,2023-02-09,2023.0,2.0,February,Thursday,1.0,6.0,morning,False,False,yes,,False,
0034M0000pL2lJYQAZ,0014M0000ayS5yeQAB,FY23-Q3-global-PROD461-summer_splash_sale,Summer Splash Sale,advertisement,no_show,Skyline Solutions,skylinesolutions.org,United Kingdom,Data Analyst,practitioner,mid_level,data_analytics,low,2023-08-12 06:11:00,2023-08-12,2023.0,8.0,August,Saturday,3.0,6.0,morning,False,True,yes,,False,
0034M0000tAspEmQAJ,0014M0000ayS5yeQAB,FY23-Q3-global-PROD461-winter_clearance,Winter Clearance,advertisement,no_show,Skyline Solutions,skylinesolutions.org,United Kingdom,Senior Data & Mi Analyst,senior_practitioner,senior,data_analytics,medium,2023-05-02 06:11:00,2023-05-02,2023.0,5.0,May,Tuesday,2.0,6.0,morning,False,False,yes,,False,
0034M0000pLki1gQAJ,0014M0000ayS5yeQAB,FY23-Q3-global-PROD461-holiday_sale_extravaganza,Holiday Sale Extravaganza,referral,no_show,Skyline Solutions,skylinesolutions.org,United Kingdom,"""Senior Director, Financial Planning & Analysis""",executive,c_level,data_analytics,high,2023-07-03 06:11:00,2023-07-03,2023.0,7.0,July,Monday,3.0,6.0,morning,False,False,yes,,False,
0034M0000chJ8qCQAX,0014M0000ayS5yeQAB,FY23-Q3-global-PROD461-annual_fall_sale,Annual Fall Sale,advertisement,attended,Skyline Solutions,skylinesolutions.org,United Kingdom,Applications Development Senior Analyst,senior_practitioner,senior,data_analytics,medium,2023-01-26 06:11:00,2023-01-26,2023.0,1.0,January,Thursday,1.0,6.0,morning,False,False,yes,,False,
0034M0000m1o0gIQAZ,0014M0000ayS5yeQAB,FY23-Q3-global-PROD461-labor_day_blowout,Labor Day Blowout,advertisement,no_show,Skyline Solutions,skylinesolutions.org,United Kingdom,Starszy Analityk eCommerce Senior eCommerce Analyst,senior_practitioner,senior,data_analytics,medium,2023-02-09 06:11:00,2023-02-09,2023.0,2.0,February,Thursday,1.0,6.0,morning,False,False,yes,,False,
0034M0000q3BhJsQAJ,0014M0000TxFw8VQAT,FY23-Q3-global-PROD461-halloween_haunt,Halloween Haunt,advertisement,no_show,Solaris Corporation,solariscorporation.biz,Italy,Application Analyst,practitioner,mid_level,data_analytics,low,2023-10-13 06:11:00,2023-10-13,2023.0,10.0,October,Friday,4.0,6.0,morning,False,False,yes,,False,
0034M0000q4VCqRQAZ,0014M0000TxFw8VQAT,FY23-Q3-global-PROD461-cyber_monday_special,Cyber Monday Special,advertisement,no_show,Solaris Corporation,solariscorporation.biz,Italy,Systems Analyst,practitioner,mid_level,data_analytics,low,2023-07-19 06:11:00,2023-07-19,2023.0,7.0,July,Wednesday,3.0,6.0,morning,False,False,yes,,False,
0034M0000u5gZuKQAZ,0014M0000TxFw8VQAT,FY23-Q3-global-PROD461-winter_wonderland,Winter Wonderland,advertisement,responded,Solaris Corporation,solariscorporation.biz,Italy,"Director, Market Analytics",executive,c_level,data_analytics,high,2023-06-21 06:11:00,2023-06-21,2023.0,6.0,June,Wednesday,2.0,6.0,morning,False,False,yes,,False,
0034M0000k0xKwLQAU,0014M0000TxFw8VQAT,FY23-Q3-global-PROD461-spring_break_sale,Spring Break Sale,advertisement,no_show,Solaris Corporation,solariscorporation.biz,Italy,"""Associate Director, Analytics""",executive,c_level,data_analytics,high,2023-07-13 06:11:00,2023-07-13,2023.0,7.0,July,Thursday,3.0,6.0,morning,False,False,yes,,False,
0034M0000oMnPKxQAL,0014M0000TxFw8VQAT,FY23-Q3-global-PROD461-summer_clearance_event,Summer Clearance Event,social_media,no_show,Solaris Corporation,solariscorporation.biz,Italy,Data Analyst,practitioner,mid_level,data_analytics,low,2023-03-31 06:11:00,2023-03-31,2023.0,3.0,March,Friday,1.0,6.0,morning,False,False,yes,,False,
0034M0000r2AlxfQAJ,0014M0000TxFw8VQAT,FY23-Q3-global-PROD461-annual_summer_blowout,Annual Summer Blowout,advertisement,no_show,Solaris Corporation,solariscorporation.biz,Italy,"Vice President, Strategy & Business Analytics",executive,c_level,data_analytics,high,2023-01-28 06:11:00,2023-01-28,2023.0,1.0,January,Saturday,1.0,6.0,morning,False,True,yes,,False,
0034M0000ZT2zH6QAJ,0014M0000TxFw8VQAT,FY23-Q3-global-PROD461-spring_clearance_event,Spring Clearance Event,advertisement,no_show,Solaris Corporation,solariscorporation.biz,Italy,Business Analyst,practitioner,mid_level,data_analytics,low,2023-03-09 06:11:00,2023-03-09,2023.0,3.0,March,Thursday,1.0,6.0,morning,False,False,yes,,False,
0034M0000oRtRd4QAJ,0014M0000TxFw8VQAT,FY23-Q3-global-PROD461-cyber_monday_special,Cyber Monday Special,advertisement,no_show,Solaris Corporation,solariscorporation.biz,Italy,Business Analyst,practitioner,mid_level,data_analytics,low,2023-10-05 06:11:00,2023-10-05,2023.0,10.0,October,Thursday,4.0,6.0,morning,False,False,yes,,False,
0034M0000sMy5NbQAJ,0014M0000TxFw8VQAT,FY23-Q3-global-PROD461-spring_clearance_event,Spring Clearance Event,trade_show,no_show,Solaris Corporation,solariscorporation.biz,Italy,"Director, Data Analytics Activities",executive,c_level,data_analytics,high,2023-10-25 06:11:00,2023-10-25,2023.0,10.0,October,Wednesday,4.0,6.0,morning,False,False,yes,,False,
0034M0000qaPhWtQAJ,0014M0000TxFw8VQAT,FY23-Q3-global-PROD461-fall_favorites_discounts,Fall Favorites Discounts,advertisement,responded,Solaris Corporation,solariscorporation.biz,Italy,Data Analyst,practitioner,mid_level,data_analytics,low,2023-07-17 06:11:00,2023-07-17,2023.0,7.0,July,Monday,3.0,6.0,morning,False,False,yes,,False,
0034M0000oN6DvZQAV,0014M0000TxFw8VQAT,FY23-Q3-global-PROD461-summer_solstice_savings,Summer Solstice Savings,advertisement,no_show,Solaris Corporation,solariscorporation.biz,Italy,Data Analyst,practitioner,mid_level,data_analytics,low,2023-09-13 06:11:00,2023-09-13,2023.0,9.0,September,Wednesday,3.0,6.0,morning,False,False,yes,,False,
0034M0000oTz0cuQAJ,0014M0000TxFw8VQAT,FY23-Q3-global-PROD461-summer_festival_sale,Summer Festival Sale,advertisement,no_show,Solaris Corporation,solariscorporation.biz,Italy,Senior Systems Analyst,senior_practitioner,senior,data_analytics,medium,2023-11-02 06:11:00,2023-11-02,2023.0,11.0,November,Thursday,4.0,6.0,morning,False,False,yes,,False,
0034M0000shxI5kQAJ,0014M0000TxFw8VQAT,FY23-Q3-global-PROD461-summer_clearance_event,Summer Clearance Event,advertisement,no_show,Solaris Corporation,solariscorporation.biz,Italy,Senior Data Analyst,senior_practitioner,senior,data_analytics,medium,2023-05-22 06:11:00,2023-05-22,2023.0,5.0,May,Monday,2.0,6.0,morning,False,False,yes,,False,
0034M0000pSQnzwQAH,0014M0000TxFw8VQAT,FY23-Q3-global-PROD461-summer_sizzle_sale,Summer Sizzle Sale,advertisement,no_show,Solaris Corporation,solariscorporation.biz,Italy,Finance Credit & Collections Analyst,practitioner,mid_level,data_analytics,low,2023-03-17 06:11:00,2023-03-17,2023.0,3.0,March,Friday,1.0,6.0,morning,False,False,yes,,False,
0034M0000rojUfzQAE,0014M0000TxFw8VQAT,FY23-Q3-global-PROD461-spring_clearance_event,Spring Clearance Event,advertisement,no_show,Solaris Corporation,solariscorporation.biz,Italy,Technology Analyst - APM Tools,practitioner,mid_level,data_analytics,low,2023-06-17 06:11:00,2023-06-17,2023.0,6.0,June,Saturday,2.0,6.0,morning,False,True,yes,,False,
0034M0000p2lnisQAB,0014M0000TxFw8VQAT,FY23-Q3-global-PROD461-spring_break_sale,Spring Break Sale,advertisement,no_show,Solaris Corporation,solariscorporation.biz,Italy,"Vice President, Cyber Security Response & Analyst",executive,c_level,data_analytics,high,2023-04-14 06:11:00,2023-04-14,2023.0,4.0,April,Friday,2.0,6.0,morning,False,False,yes,,False,
0034M0000htyA0ZQAY,0014M0000TxFw8VQAT,FY23-Q3-global-PROD461-winter_wonderland,Winter Wonderland,referral,responded,Solaris Corporation,solariscorporation.biz,Italy,Head de Business Analytics,decision_maker,director,data_analytics,high,2023-07-23 06:11:00,2023-07-23,2023.0,7.0,July,Sunday,3.0,6.0,morning,False,True,yes,,False,
0034M0000fXmNGtQAL,0014M0000TxFw8VQAT,FY23-Q3-global-PROD461-new_year_discounts,New Year Discounts,advertisement,responded,Solaris Corporation,solariscorporation.biz,Italy,Assistant Vice President Big Data Analytics and Machine Learning,executive,c_level,data_analytics,high,2023-04-20 06:11:00,2023-04-20,2023.0,4.0,April,Thursday,2.0,6.0,morning,False,False,yes,,False,
0034M0000qZGQw1QAD,0014M0000TxFw8VQAT,FY23-Q3-global-PROD461-summer_solstice_savings,Summer Solstice Savings,advertisement,no_show,Solaris Corporation,solariscorporation.biz,Italy,IT Business Analyst,practitioner,mid_level,data_analytics,low,2023-03-13 06:11:00,2023-03-13,2023.0,3.0,March,Monday,1.0,6.0,morning,False,False,yes,,False,
0034M0000jPON4DQAX,0014M0000TxFw8VQAT,FY23-Q3-global-PROD461-back_to_school_sale,Back to School Sale,advertisement,no_show,Solaris Corporation,solariscorporation.biz,Italy,"""Director, Cell Therapy Analytical Development""",executive,c_level,other,high,2023-08-24 06:11:00,2023-08-24,2023.0,8.0,August,Thursday,3.0,6.0,morning,False,False,yes,,False,
0034M0000lkb0FJxQA,0014M0000ExwOU5QAL,FY23-Q3-global-PROD461-spring_break_sale,Spring Break Sale,referral,no_show,Solaris Innovations,solarisinnovations.org,Spain,Lead Application Analyst,senior_practitioner,senior,data_analytics,medium,2023-11-10 06:11:00,2023-11-10,2023.0,11.0,November,Friday,4.0,6.0,morning,False,False,yes,,False,
0034M0000q2huiIQAR,0014M0000ExwOU5QAL,FY23-Q3-global-PROD461-fall_favorites_sale,Fall Favorites Sale,advertisement,no_show,Solaris Innovations,solarisinnovations.org,Spain,Sr IT Security Analyst,senior_practitioner,senior,data_analytics,medium,2023-07-05 06:11:00,2023-07-05,2023.0,7.0,July,Wednesday,3.0,6.0,morning,False,False,yes,,False,
0034M0000xd7J0BQAU,0014M0000ExwOU5QAL,FY23-Q3-global-PROD461-spring_sales_bonanza,Spring Sales Bonanza,advertisement,responded,Solaris Innovations,solarisinnovations.org,Spain,Revenue Operations Analyst,practitioner,mid_level,data_analytics,low,2023-10-03 06:11:00,2023-10-03,2023.0,10.0,October,Tuesday,4.0,6.0,morning,False,False,yes,,False,
0034M0000lKhxORQAY,0014M0000ExwOU5QAL,FY23-Q3-global-PROD461-winter_savings_event,Winter Savings Event,advertisement,no_show,Solaris Innovations,solarisinnovations.org,Spain,Information Project Management Office Technology Business Analyst,practitioner,mid_level,data_analytics,low,2023-04-20 06:11:00,2023-04-20,2023.0,4.0,April,Thursday,2.0,6.0,morning,False,False,yes,,False,
0034M0000k6B4WsQAJ,0014M0000ExwOU5QAL,FY23-Q3-global-PROD461-fall_festival_special,Fall Festival Special,advertisement,no_show,Solaris Innovations,solarisinnovations.org,Spain,"Senior Manager, Inventory Analytics & Data Science",decision_maker,manager,data_analytics,medium,2023-07-09 06:11:00,2023-07-09,2023.0,7.0,July,Sunday,3.0,6.0,morning,False,True,yes,,False,
0034M0000p1nZaUQAU,0014M0000ExwOU5QAL,FY23-Q3-global-PROD461-annual_summer_clearance,Annual Summer Clearance,advertisement,no_show,Solaris Innovations,solarisinnovations.org,Spain,Revenue Management Analyst,practitioner,mid_level,data_analytics,low,2023-04-10 06:11:00,2023-04-10,2023.0,4.0,April,Monday,2.0,6.0,morning,False,False,yes,,False,
0034M0000GgVJkZQAX,0014M0000ExwOU5QAL,FY23-Q3-global-PROD461-cyber_monday_special,Cyber Monday Special,advertisement,no_show,Solaris Innovations,solarisinnovations.org,Spain,Analyst Collaboration,practitioner,mid_level,data_analytics,low,2023-01-20 06:11:00,2023-01-20,2023.0,1.0,January,Friday,1.0,6.0,morning,False,False,yes,,False,
0034M0000nUahSsQAJ,0014M0000ExwOU5QAL,FY23-Q3-global-PROD461-fall_fever_special,Fall Fever Special,advertisement,no_show,Solaris Innovations,solarisinnovations.org,Spain,Senior Infrastructure Analyst,senior_practitioner,senior,data_analytics,medium,2023-10-01 06:11:00,2023-10-01,2023.0,10.0,October,Sunday,4.0,6.0,morning,False,True,yes,,False,
0034M0000EBmmrCQAT,0014M0000ExwOU5QAL,FY23-Q3-global-PROD461-cyber_monday_special,Cyber Monday Special,social_media,no_show,Solaris Innovations,solarisinnovations.org,Spain,"""Business Analysis Director, Payroll""",executive,c_level,data_analytics,high,,,,,,,,,unknown,False,False,no,2023-11-24 06:11:00,True,
0034M0000qLZTZ6QAX,0014M0000ExwOU5QAL,FY23-Q3-global-PROD461-year_end_clearance,Year End Clearance,advertisement,registered,Solaris Innovations,solarisinnovations.org,Spain,"Senior Business Analyst, Global IT",senior_practitioner,senior,data_analytics,medium,2023-10-17 06:11:00,2023-10-17,2023.0,10.0,October,Tuesday,4.0,6.0,morning,False,False,yes,,False,
0034M0000FpX7poQAD,0014M0000ExwOU5QAL,FY23-Q3-global-PROD461-fall_favorites_discounts,Fall Favorites Discounts,advertisement,responded,Solaris Innovations,solarisinnovations.org,Spain,Senior Analyst,senior_practitioner,senior,data_analytics,medium,2023-04-16 06:11:00,2023-04-16,2023.0,4.0,April,Sunday,2.0,6.0,morning,False,True,yes,,False,
0034M0000vTlYB5QAV,0014M0000ExwOU5QAL,FY23-Q3-global-PROD461-year_end_clearance,Year End Clearance,trade_show,registered,Solaris Innovations,solarisinnovations.org,Spain,Associate Data Analyst,practitioner,junior,data_analytics,low,2023-04-06 06:11:00,2023-04-06,2023.0,4.0,April,Thursday,2.0,6.0,morning,False,False,yes,,False,
0034M0000ZvD4lGQAV,0014M0000ExwOU5QAL,FY23-Q3-global-PROD461-annual_clearance_event,Annual Clearance Event,advertisement,responded,Solaris Innovations,solarisinnovations.org,Spain,Senior Financial Revenue Analyst & Lead Analyst,senior_practitioner,senior,data_analytics,medium,2023-06-25 06:11:00,2023-06-25,2023.0,6.0,June,Sunday,2.0,6.0,morning,False,True,yes,,False,
0034M0000qtVbJYQA0,0014M0000ExwOU5QAL,FY23-Q3-global-PROD461-valentines_day_special,Valentine's Day Special,advertisement,no_show,Solaris Innovations,solarisinnovations.org,Spain,Data Analyst,practitioner,mid_level,data_analytics,low,2023-03-19 06:11:00,2023-03-19,2023.0,3.0,March,Sunday,1.0,6.0,morning,False,True,yes,,False,
0034M0000htP2cUQAS,0014M0000ExwOU5QAL,FY23-Q3-global-PROD461-spring_break_sale,Spring Break Sale,advertisement,no_show,Solaris Innovations,solarisinnovations.org,Spain,Analytic Designer,practitioner,mid_level,other,low,2023-07-15 06:11:00,2023-07-15,2023.0,7.0,July,Saturday,3.0,6.0,morning,False,True,yes,,False,
0034M0000nfVh98QAI,0014M0000ExwOU5QAL,FY23-Q3-global-PROD461-summer_festival_sale,Summer Festival Sale,advertisement,no_show,Solaris Innovations,solarisinnovations.org,Spain,Global Commercial Operations Analyst,practitioner,mid_level,data_analytics,low,2023-07-29 06:11:00,2023-07-29,2023.0,7.0,July,Saturday,3.0,6.0,morning,False,True,yes,,False,
0034M0000uFqlcwQAB,0014M0000ExwOU5QAL,FY23-Q3-global-PROD461-cyber_monday_special,Cyber Monday Special,advertisement,no_show,Solaris Innovations,solarisinnovations.org,Spain,Business Intelligence / Analytics Engineer,practitioner,mid_level,data_analytics,low,2023-04-26 06:11:00,2023-04-26,2023.0,4.0,April,Wednesday,2.0,6.0,morning,False,False,yes,,False,
0034M0000kny8y1QAJ,0014M0000ExwOU5QAL,FY23-Q3-global-PROD461-summer_festival_sale,Summer Festival Sale,advertisement,no_show,Solaris Innovations,solarisinnovations.org,Spain,Data Analyst,practitioner,mid_level,data_analytics,low,,,,,,,,,unknown,False,False,no,2023-11-27 06:11:00,True,
0034M0000nJ3dOgQAJ,0014M0000ExwOU5QAL,FY23-Q3-global-PROD461-fall_favorites_discounts,Fall Favorites Discounts,advertisement,responded,Solaris Innovations,solarisinnovations.org,Spain,Senior Programmer Analyst,senior_practitioner,senior,data_analytics,medium,2023-07-19 06:11:00,2023-07-19,2023.0,7.0,July,Wednesday,3.0,6.0,morning,False,False,yes,,False,
0034M0000uIxewrQAB,0014M0000ExwOU5QAL,FY23-Q3-global-PROD461-fall_fever_special,Fall Fever Special,advertisement,no_show,Solaris Innovations,solarisinnovations.org,Spain,"Vice President, Marketing Data & Analytics",executive,c_level,data_analytics,high,2023-03-29 06:11:00,2023-03-29,2023.0,3.0,March,Wednesday,1.0,6.0,morning,False,False,yes,,False,
0034M0000eqt4izQAA,0014M0000R1GxmIQAF,FY23-Q3-global-PROD461-new_year_discounts,New Year Discounts,advertisement,attended,Spectrum Enterprises,spectrumenterprises.org,Canada,Business Analytics Lead,practitioner,mid_level,data_analytics,low,2023-09-21 06:11:00,2023-09-21,2023.0,9.0,September,Thursday,3.0,6.0,morning,False,False,yes,,False,
0034M0000q6G00TQAZ,0014M0000R1GxmIQAF,FY23-Q3-global-PROD461-summer_festival_sale,Summer Festival Sale,advertisement,no_show,Spectrum Enterprises,spectrumenterprises.org,Canada,IT Procurement Analyst,practitioner,mid_level,data_analytics,low,2023-04-18 06:11:00,2023-04-18,2023.0,4.0,April,Tuesday,2.0,6.0,morning,False,False,yes,,False,
0034M0000jH5JFlQAJ,0014M0000R1GxmIQAF,FY23-Q3-global-PROD461-halloween_bash,Halloween Bash,advertisement,no_show,Spectrum Enterprises,spectrumenterprises.org,Canada,IT Business Analyst,practitioner,mid_level,data_analytics,low,2023-04-12 06:11:00,2023-04-12,2023.0,4.0,April,Wednesday,2.0,6.0,morning,False,False,yes,,False,
0034M0000pSoJz3QAJ,0014M0000R1GxmIQAF,FY23-Q3-global-PROD461-halloween_savings_bash,Halloween Savings Bash,advertisement,no_show,Spectrum Enterprises,spectrumenterprises.org,Canada,Data Analyst,practitioner,mid_level,data_analytics,low,2023-03-31 06:11:00,2023-03-31,2023.0,3.0,March,Friday,1.0,6.0,morning,False,False,yes,,False,
0034M0000k9fDbkQAE,0014M0000R1GxmIQAF,FY23-Q3-global-PROD461-halloween_haunt,Halloween Haunt,advertisement,no_show,Spectrum Enterprises,spectrumenterprises.org,Canada,Senior Systems Analyst,senior_practitioner,senior,data_analytics,medium,2023-06-27 06:11:00,2023-06-27,2023.0,6.0,June,Tuesday,2.0,6.0,morning,False,False,yes,,False,
0034M0000p4Bm6VQAZ,0014M0000R1GxmIQAF,FY23-Q3-global-PROD461-new_year_discounts,New Year Discounts,advertisement,responded,Spectrum Enterprises,spectrumenterprises.org,Canada,Senior Functional ERP Analyst,senior_practitioner,senior,data_analytics,medium,2023-03-23 06:11:00,2023-03-23,2023.0,3.0,March,Thursday,1.0,6.0,morning,False,False,yes,,False,
0034M0000kDRphZQAT,0014M0000R1GxmIQAF,FY23-Q3-global-PROD461-back_to_school_discounts,Back to School Discounts,advertisement,no_show,Spectrum Enterprises,spectrumenterprises.org,Canada,Loss Analytics Operations Manager,decision_maker,manager,data_analytics,medium,2023-03-17 06:11:00,2023-03-17,2023.0,3.0,March,Friday,1.0,6.0,morning,False,False,yes,,False,
0034M0000qGMtcqQAJ,0014M0000R1GxmIQAF,FY23-Q3-global-PROD461-cyber_monday_special,Cyber Monday Special,social_media,no_show,Spectrum Enterprises,spectrumenterprises.org,Canada,Technology: Systems Analyst,practitioner,mid_level,data_analytics,low,2023-07-09 06:11:00,2023-07-09,2023.0,7.0,July,Sunday,3.0,6.0,morning,False,True,yes,,False,
0034M0000o5PQyKQAV,0014M0000R1GxmIQAF,FY23-Q3-global-PROD461-cyber_monday_sale,Cyber Monday Sale,advertisement,no_show,Spectrum Enterprises,spectrumenterprises.org,Canada,"""Director, Pricing & Analytics""",executive,c_level,data_analytics,high,2023-08-06 06:11:00,2023-08-06,2023.0,8.0,August,Sunday,3.0,6.0,morning,False,True,yes,,False,
0034M0000pP9x4DQAJ,0014M0000R1GxmIQAF,FY23-Q3-global-PROD461-new_year_discounts,New Year Discounts,advertisement,responded,Spectrum Enterprises,spectrumenterprises.org,Canada,Data Analyst,practitioner,mid_level,data_analytics,low,,,,,,,,,unknown,False,False,no,2023-11-29 06:11:00,True,
0034M0000o3nDJpQAM,0014M0000R1GxmIQAF,FY23-Q3-global-PROD461-cyber_monday_sale,Cyber Monday Sale,advertisement,no_show,Spectrum Enterprises,spectrumenterprises.org,Canada,"Director, Financial Planning & Analysis",executive,c_level,data_analytics,high,2023-04-26 06:11:00,2023-04-26,2023.0,4.0,April,Wednesday,2.0,6.0,morning,False,False,yes,,False,
0034M0000p5j8yKQAZ,0014M0000R1GxmIQAF,FY23-Q3-global-PROD461-summer_festival_sale,Summer Festival Sale,advertisement,no_show,Spectrum Enterprises,spectrumenterprises.org,Canada,Senior Business Intelligence Analyst,senior_practitioner,senior,data_analytics,medium,2023-03-25 06:11:00,2023-03-25,2023.0,3.0,March,Saturday,1.0,6.0,morning,False,True,yes,,False,
0034M0000qBzzafQAB,0014M0000R1GxmIQAF,FY23-Q3-global-PROD461-back_to_school_discounts,Back to School Discounts,advertisement,no_show,Spectrum Enterprises,spectrumenterprises.org,Canada,Technology Support Analyst,practitioner,mid_level,data_analytics,low,2023-06-09 06:11:00,2023-06-09,2023.0,6.0,June,Friday,2.0,6.0,morning,False,False,yes,,False,
0034M0000qNmN90QAJ,0014M0000R1GxmIQAF,FY23-Q3-global-PROD461-fall_harvest_sale,Fall Harvest Sale,advertisement,no_show,Spectrum Enterprises,spectrumenterprises.org,Canada,Information Security Analyst,practitioner,mid_level,data_analytics,low,2023-05-22 06:11:00,2023-05-22,2023.0,5.0,May,Monday,2.0,6.0,morning,False,False,yes,,False,
0034M0000tEzcv6QAB,0014M0000R1GxmIQAF,FY23-Q3-global-PROD461-new_year_discounts,New Year Discounts,trade_show,attended,Spectrum Enterprises,spectrumenterprises.org,Canada,Back-end Developer | Senior Analyst,senior_practitioner,senior,data_analytics,medium,2023-03-01 06:11:00,2023-03-01,2023.0,3.0,March,Wednesday,1.0,6.0,morning,False,False,yes,,False,
0034M0000qoy5c0QAJ,0014M0000R1GxmIQAF,FY23-Q3-global-PROD461-new_year_discounts,New Year Discounts,advertisement,no_show,Spectrum Enterprises,spectrumenterprises.org,Canada,Business Intelligence Analyst,practitioner,mid_level,data_analytics,low,2023-10-07 06:11:00,2023-10-07,2023.0,10.0,October,Saturday,4.0,6.0,morning,False,True,yes,,False,
0034M0000qmyzq4QAI,0014M0000R1GxmIQAF,FY23-Q3-global-PROD461-annual_summer_clearance,Annual Summer Clearance,advertisement,responded,Spectrum Enterprises,spectrumenterprises.org,Canada,"Director, Insights & Analytics, Harrisx",executive,c_level,data_analytics,high,2023-06-19 06:11:00,2023-06-19,2023.0,6.0,June,Monday,2.0,6.0,morning,False,False,yes,,False,
0034M0000p6n1U5QAI,0014M0000R1GxmIQAF,FY23-Q3-global-PROD461-winter_discount_extravaganza,Winter Discount Extravaganza,advertisement,no_show,Spectrum Enterprises,spectrumenterprises.org,Canada,Data Analyst,practitioner,mid_level,data_analytics,low,2023-08-06 06:11:00,2023-08-06,2023.0,8.0,August,Sunday,3.0,6.0,morning,False,True,yes,,False,
0034M0000mzll4XQAY,0014M0000R1GxmIQAF,FY23-Q3-global-PROD461-back_to_school_discounts,Back to School Discounts,advertisement,no_show,Spectrum Enterprises,spectrumenterprises.org,Canada,Analyst - Business Systems,practitioner,mid_level,data_analytics,low,2023-07-29 06:11:00,2023-07-29,2023.0,7.0,July,Saturday,3.0,6.0,morning,False,True,yes,,False,
0034M0000p4b0olQAI,0014M0000R1GxmIQAF,FY23-Q3-global-PROD461-summer_blowout_sale,Summer Blowout Sale,advertisement,no_show,Spectrum Enterprises,spectrumenterprises.org,Canada,SOC Analyst,practitioner,mid_level,data_analytics,low,2023-09-29 06:11:00,2023-09-29,2023.0,9.0,September,Friday,3.0,6.0,morning,False,False,yes,,False,
0034M0000bBbqQJQAZ,0014M0000ZJwBVJQA1,FY23-Q3-global-PROD461-summer_clearance_event,Summer Clearance Event,advertisement,registered,Stellar Innovations,stellarinnov.org,France,UI/UX Lead Analyst/Developer/Programmer - Cornell Law School,senior_practitioner,senior,data_analytics,medium,2023-05-18 06:11:00,2023-05-18,2023.0,5.0,May,Thursday,2.0,6.0,morning,False,False,yes,,False,
0034M0000r2HJlPQAX,0014M0000ZJwBVJQA2,FY23-Q3-global-PROD461-annual_summer_blowout,Annual Summer Blowout,referral,no_show,Stellar Innovations,stellarinnov.org,France,Data Analyst,practitioner,mid_level,data_analytics,low,2023-06-11 06:11:00,2023-06-11,2023.0,6.0,June,Sunday,2.0,6.0,morning,False,True,yes,,False,
0034M0000QrrjGxQAI,0014M0000ZJwBVJQA3,FY23-Q3-global-PROD461-spring_into_savings,Spring Into Savings,advertisement,no_show,Stellar Innovations,stellarinnov.org,France,Data Analyst,practitioner,mid_level,data_analytics,low,2023-08-14 06:11:00,2023-08-14,2023.0,8.0,August,Monday,3.0,6.0,morning,False,False,yes,,False,
0034M0000sC8hBSQAZ,0014M0000ZJwBVJQA4,FY23-Q3-global-PROD461-back_to_school_sale,Back to School Sale,advertisement,no_show,Stellar Innovations,stellarinnov.org,France,"Director, Financial Planning & Analysis",executive,c_level,data_analytics,high,2023-04-12 06:11:00,2023-04-12,2023.0,4.0,April,Wednesday,2.0,6.0,morning,False,False,yes,,False,
